1127,0.5,0.1,0.05,320,10000.0
1128,0.5,0.1,0.05,400,10000.0
1129,0.5,0.1,0.1,1,10000.0
113,0.25,-0.1,0.1,320,10000.0
1130,0.5,0.1,0.1,80,10000.0
1131,0.5,0.1,0.1,160,10000.0
1132,0.5,0.1,0.1,240,10000.0
1133,0.5,0.1,0.1,320,10000.0
1134,0.5,0.1,0.1,400,10000.0
1135,0.5,0.1,0.15,1,10000.0
1136,0.5,0.1,0.15,80,10000.0
1137,0.5,0.1,0.15,160,10000.0
1138,0.5,0.1,0.15,240,10000.0
1139,0.5,0.1,0.15,320,10000.0
114,0.25,-0.1,0.1,400,10000.0
1140,0.5,0.1,0.15,400,10000.0
1141,0.5,0.15,-0.15,1,10000.0
1142,0.5,0.15,-0.15,80,10000.0
1143,0.5,0.15,-0.15,160,10000.0
1144,0.5,0.15,-0.15,240,10000.0
1145,0.5,0.15,-0.15,320,10000.0
1146,0.5,0.15,-0.15,400,10000.0
1147,0.5,0.15,-0.1,1,10000.0
1148,0.5,0.15,-0.1,80,10000.0
1149,0.5,0.15,-0.1,160,10000.0
115,0.25,-0.1,0.15,1,10000.0
1150,0.5,0.15,-0.1,240,10000.0
1151,0.5,0.15,-0.1,320,10000.0
1152,0.5,0.15,-0.1,400,10000.0
1153,0.5,0.15,-0.05,1,10000.0
1154,0.5,0.15,-0.05,80,10000.0
1155,0.5,0.15,-0.05,160,10000.0
1156,0.5,0.15,-0.05,240,10000.0
1157,0.5,0.15,-0.05,320,10000.0
1158,0.5,0.15,-0.05,400,10000.0
1159,0.5,0.15,-0.03,1,10000.0
116,0.25,-0.1,0.15,80,10000.0
1160,0.5,0.15,-0.03,80,10000.0
1161,0.5,0.15,-0.03,160,10000.0
1162,0.5,0.15,-0.03,240,10000.0
1163,0.5,0.15,-0.03,320,10000.0
1164,0.5,0.15,-0.03,400,10000.0
1165,0.5,0.15,-0.01,1,10000.0
1166,0.5,0.15,-0.01,80,10000.0
1167,0.5,0.15,-0.01,160,10000.0
1168,0.5,0.15,-0.01,240,10000.0
1169,0.5,0.15,-0.01,320,10000.0
117,0.25,-0.1,0.15,160,10000.0
1170,0.5,0.15,-0.01,400,10000.0
1171,0.5,0.15,0.01,1,10000.0
1172,0.5,0.15,0.01,80,10000.0
1173,0.5,0.15,0.01,160,10000.0
1174,0.5,0.15,0.01,240,10000.0
1175,0.5,0.15,0.01,320,10000.0
1176,0.5,0.15,0.01,400,10000.0
1177,0.5,0.15,0.03,1,10000.0
1178,0.5,0.15,0.03,80,10000.0
1179,0.5,0.15,0.03,160,10000.0
118,0.25,-0.1,0.15,240,10000.0
1180,0.5,0.15,0.03,240,10000.0
1181,0.5,0.15,0.03,320,10000.0
1182,0.5,0.15,0.03,400,10000.0
1183,0.5,0.15,0.05,1,10000.0
1184,0.5,0.15,0.05,80,10000.0
1185,0.5,0.15,0.05,160,10000.0
1186,0.5,0.15,0.05,240,10000.0
1187,0.5,0.15,0.05,320,10000.0
1188,0.5,0.15,0.05,400,10000.0
1189,0.5,0.15,0.1,1,10000.0
119,0.25,-0.1,0.15,320,10000.0
1190,0.5,0.15,0.1,80,10000.0
1191,0.5,0.15,0.1,160,10000.0
1192,0.5,0.15,0.1,240,10000.0
1193,0.5,0.15,0.1,320,10000.0
1194,0.5,0.15,0.1,400,10000.0
1195,0.5,0.15,0.15,1,10000.0
1196,0.5,0.15,0.15,80,10000.0
1197,0.5,0.15,0.15,160,10000.0
1198,0.5,0.15,0.15,240,10000.0
1199,0.5,0.15,0.15,320,10000.0
12,0.25,-0.15,-0.1,400,10000.0
120,0.25,-0.1,0.15,400,10000.0
1200,0.5,0.15,0.15,400,10000.0
1201,0.75,-0.15,-0.15,1,10000.0
1202,0.75,-0.15,-0.15,80,10000.0
1203,0.75,-0.15,-0.15,160,10000.0
1204,0.75,-0.15,-0.15,240,10000.0
1205,0.75,-0.15,-0.15,320,10000.0
1206,0.75,-0.15,-0.15,400,10000.0
1207,0.75,-0.15,-0.1,1,10000.0
1208,0.75,-0.15,-0.1,80,10000.0
1209,0.75,-0.15,-0.1,160,10000.0
121,0.25,-0.05,-0.15,1,10000.0
1210,0.75,-0.15,-0.1,240,10000.0
1211,0.75,-0.15,-0.1,320,10000.0
1212,0.75,-0.15,-0.1,400,10000.0
1213,0.75,-0.15,-0.05,1,10000.0
1214,0.75,-0.15,-0.05,80,10000.0
1215,0.75,-0.15,-0.05,160,10000.0
1216,0.75,-0.15,-0.05,240,10000.0
1217,0.75,-0.15,-0.05,320,10000.0
1218,0.75,-0.15,-0.05,400,10000.0
1219,0.75,-0.15,-0.03,1,10000.0
122,0.25,-0.05,-0.15,80,10000.0
1220,0.75,-0.15,-0.03,80,10000.0
1221,0.75,-0.15,-0.03,160,10000.0
1222,0.75,-0.15,-0.03,240,10000.0
1223,0.75,-0.15,-0.03,320,10000.0
1224,0.75,-0.15,-0.03,400,10000.0
1225,0.75,-0.15,-0.01,1,10000.0
1226,0.75,-0.15,-0.01,80,10000.0
1227,0.75,-0.15,-0.01,160,10000.0
1228,0.75,-0.15,-0.01,240,10000.0
1229,0.75,-0.15,-0.01,320,10000.0
123,0.25,-0.05,-0.15,160,10000.0
1230,0.75,-0.15,-0.01,400,10000.0
1231,0.75,-0.15,0.01,1,10000.0
1232,0.75,-0.15,0.01,80,10000.0
1233,0.75,-0.15,0.01,160,10000.0
1234,0.75,-0.15,0.01,240,10000.0
1235,0.75,-0.15,0.01,320,10000.0
1236,0.75,-0.15,0.01,400,10000.0
1237,0.75,-0.15,0.03,1,10000.0
1238,0.75,-0.15,0.03,80,10000.0
1239,0.75,-0.15,0.03,160,10000.0
124,0.25,-0.05,-0.15,240,10000.0
1240,0.75,-0.15,0.03,240,10000.0
1241,0.75,-0.15,0.03,320,10000.0
1242,0.75,-0.15,0.03,400,10000.0
1243,0.75,-0.15,0.05,1,10000.0
1244,0.75,-0.15,0.05,80,10000.0
1245,0.75,-0.15,0.05,160,10000.0
1246,0.75,-0.15,0.05,240,10000.0
1247,0.75,-0.15,0.05,320,10000.0
1248,0.75,-0.15,0.05,400,10000.0
1249,0.75,-0.15,0.1,1,10000.0
125,0.25,-0.05,-0.15,320,10000.0
1250,0.75,-0.15,0.1,80,10000.0
1251,0.75,-0.15,0.1,160,10000.0
1252,0.75,-0.15,0.1,240,10000.0
1253,0.75,-0.15,0.1,320,10000.0
1254,0.75,-0.15,0.1,400,10000.0
1255,0.75,-0.15,0.15,1,10000.0
1256,0.75,-0.15,0.15,80,10000.0
1257,0.75,-0.15,0.15,160,10000.0
1258,0.75,-0.15,0.15,240,10000.0
1259,0.75,-0.15,0.15,320,10000.0
126,0.25,-0.05,-0.15,400,10000.0
1260,0.75,-0.15,0.15,400,10000.0
1261,0.75,-0.1,-0.15,1,10000.0
1262,0.75,-0.1,-0.15,80,10000.0
1263,0.75,-0.1,-0.15,160,10000.0
1264,0.75,-0.1,-0.15,240,10000.0
1265,0.75,-0.1,-0.15,320,10000.0
1266,0.75,-0.1,-0.15,400,10000.0
1267,0.75,-0.1,-0.1,1,10000.0
1268,0.75,-0.1,-0.1,80,10000.0
1269,0.75,-0.1,-0.1,160,10000.0
127,0.25,-0.05,-0.1,1,10000.0
1270,0.75,-0.1,-0.1,240,10000.0
1271,0.75,-0.1,-0.1,320,10000.0
1272,0.75,-0.1,-0.1,400,10000.0
1273,0.75,-0.1,-0.05,1,10000.0
1274,0.75,-0.1,-0.05,80,10000.0
1275,0.75,-0.1,-0.05,160,10000.0
1276,0.75,-0.1,-0.05,240,10000.0
1277,0.75,-0.1,-0.05,320,10000.0
1278,0.75,-0.1,-0.05,400,10000.0
1279,0.75,-0.1,-0.03,1,10000.0
128,0.25,-0.05,-0.1,80,10000.0
1280,0.75,-0.1,-0.03,80,10000.0
1281,0.75,-0.1,-0.03,160,10000.0
1282,0.75,-0.1,-0.03,240,10000.0
1283,0.75,-0.1,-0.03,320,10000.0
1284,0.75,-0.1,-0.03,400,10000.0
1285,0.75,-0.1,-0.01,1,10000.0
1286,0.75,-0.1,-0.01,80,10000.0
1287,0.75,-0.1,-0.01,160,10000.0
1288,0.75,-0.1,-0.01,240,10000.0
1289,0.75,-0.1,-0.01,320,10000.0
129,0.25,-0.05,-0.1,160,10000.0
1290,0.75,-0.1,-0.01,400,10000.0
1291,0.75,-0.1,0.01,1,10000.0
1292,0.75,-0.1,0.01,80,10000.0
1293,0.75,-0.1,0.01,160,10000.0
1294,0.75,-0.1,0.01,240,10000.0
1295,0.75,-0.1,0.01,320,10000.0
1296,0.75,-0.1,0.01,400,10000.0
1297,0.75,-0.1,0.03,1,10000.0
1298,0.75,-0.1,0.03,80,10000.0
1299,0.75,-0.1,0.03,160,10000.0
13,0.25,-0.15,-0.05,1,10000.0
130,0.25,-0.05,-0.1,240,10000.0
1300,0.75,-0.1,0.03,240,10000.0
1301,0.75,-0.1,0.03,320,10000.0
1302,0.75,-0.1,0.03,400,10000.0
1303,0.75,-0.1,0.05,1,10000.0
1304,0.75,-0.1,0.05,80,10000.0
1305,0.75,-0.1,0.05,160,10000.0
1306,0.75,-0.1,0.05,240,10000.0
1307,0.75,-0.1,0.05,320,10000.0
1308,0.75,-0.1,0.05,400,10000.0
1309,0.75,-0.1,0.1,1,10000.0
131,0.25,-0.05,-0.1,320,10000.0
1310,0.75,-0.1,0.1,80,10000.0
1311,0.75,-0.1,0.1,160,10000.0
1312,0.75,-0.1,0.1,240,10000.0
1313,0.75,-0.1,0.1,320,10000.0
1314,0.75,-0.1,0.1,400,10000.0
1315,0.75,-0.1,0.15,1,10000.0
1316,0.75,-0.1,0.15,80,10000.0
1317,0.75,-0.1,0.15,160,10000.0
1318,0.75,-0.1,0.15,240,10000.0
1319,0.75,-0.1,0.15,320,10000.0
132,0.25,-0.05,-0.1,400,10000.0
1320,0.75,-0.1,0.15,400,10000.0
1321,0.75,-0.05,-0.15,1,10000.0
1322,0.75,-0.05,-0.15,80,10000.0
1323,0.75,-0.05,-0.15,160,10000.0
1324,0.75,-0.05,-0.15,240,10000.0
1325,0.75,-0.05,-0.15,320,10000.0
1326,0.75,-0.05,-0.15,400,10000.0
1327,0.75,-0.05,-0.1,1,10000.0
1328,0.75,-0.05,-0.1,80,10000.0
1329,0.75,-0.05,-0.1,160,10000.0
133,0.25,-0.05,-0.05,1,10000.0
1330,0.75,-0.05,-0.1,240,10000.0
1331,0.75,-0.05,-0.1,320,10000.0
1332,0.75,-0.05,-0.1,400,10000.0
1333,0.75,-0.05,-0.05,1,10000.0
1334,0.75,-0.05,-0.05,80,10000.0
1335,0.75,-0.05,-0.05,160,10000.0
1336,0.75,-0.05,-0.05,240,10000.0
1337,0.75,-0.05,-0.05,320,10000.0
1338,0.75,-0.05,-0.05,400,10000.0
1339,0.75,-0.05,-0.03,1,10000.0
134,0.25,-0.05,-0.05,80,10000.0
1340,0.75,-0.05,-0.03,80,10000.0
1341,0.75,-0.05,-0.03,160,10000.0
1342,0.75,-0.05,-0.03,240,10000.0
1343,0.75,-0.05,-0.03,320,10000.0
1344,0.75,-0.05,-0.03,400,10000.0
1345,0.75,-0.05,-0.01,1,10000.0
1346,0.75,-0.05,-0.01,80,10000.0
1347,0.75,-0.05,-0.01,160,10000.0
1348,0.75,-0.05,-0.01,240,10000.0
1349,0.75,-0.05,-0.01,320,10000.0
135,0.25,-0.05,-0.05,160,10000.0
1350,0.75,-0.05,-0.01,400,10000.0
1351,0.75,-0.05,0.01,1,10000.0
1352,0.75,-0.05,0.01,80,10000.0
1353,0.75,-0.05,0.01,160,10000.0
1354,0.75,-0.05,0.01,240,10000.0
1355,0.75,-0.05,0.01,320,10000.0
1356,0.75,-0.05,0.01,400,10000.0
1357,0.75,-0.05,0.03,1,10000.0
1358,0.75,-0.05,0.03,80,10000.0
1359,0.75,-0.05,0.03,160,10000.0
136,0.25,-0.05,-0.05,240,10000.0
1360,0.75,-0.05,0.03,240,10000.0
1361,0.75,-0.05,0.03,320,10000.0
1362,0.75,-0.05,0.03,400,10000.0
1363,0.75,-0.05,0.05,1,10000.0
1364,0.75,-0.05,0.05,80,10000.0
1365,0.75,-0.05,0.05,160,10000.0
1366,0.75,-0.05,0.05,240,10000.0
1367,0.75,-0.05,0.05,320,10000.0
1368,0.75,-0.05,0.05,400,10000.0
1369,0.75,-0.05,0.1,1,10000.0
137,0.25,-0.05,-0.05,320,10000.0
1370,0.75,-0.05,0.1,80,10000.0
1371,0.75,-0.05,0.1,160,10000.0
1372,0.75,-0.05,0.1,240,10000.0
1373,0.75,-0.05,0.1,320,10000.0
1374,0.75,-0.05,0.1,400,10000.0
1375,0.75,-0.05,0.15,1,10000.0
1376,0.75,-0.05,0.15,80,10000.0
1377,0.75,-0.05,0.15,160,10000.0
1378,0.75,-0.05,0.15,240,10000.0
1379,0.75,-0.05,0.15,320,10000.0
138,0.25,-0.05,-0.05,400,10000.0
1380,0.75,-0.05,0.15,400,10000.0
1381,0.75,-0.03,-0.15,1,10000.0
1382,0.75,-0.03,-0.15,80,10000.0
1383,0.75,-0.03,-0.15,160,10000.0
1384,0.75,-0.03,-0.15,240,10000.0
1385,0.75,-0.03,-0.15,320,10000.0
1386,0.75,-0.03,-0.15,400,10000.0
1387,0.75,-0.03,-0.1,1,10000.0
1388,0.75,-0.03,-0.1,80,10000.0
1389,0.75,-0.03,-0.1,160,10000.0
139,0.25,-0.05,-0.03,1,10000.0
1390,0.75,-0.03,-0.1,240,10000.0
1391,0.75,-0.03,-0.1,320,10000.0
1392,0.75,-0.03,-0.1,400,10000.0
1393,0.75,-0.03,-0.05,1,10000.0
1394,0.75,-0.03,-0.05,80,10000.0
1395,0.75,-0.03,-0.05,160,10000.0
1396,0.75,-0.03,-0.05,240,10000.0
1397,0.75,-0.03,-0.05,320,10000.0
1398,0.75,-0.03,-0.05,400,10000.0
1399,0.75,-0.03,-0.03,1,10000.0
14,0.25,-0.15,-0.05,80,10000.0
140,0.25,-0.05,-0.03,80,10000.0
1400,0.75,-0.03,-0.03,80,10000.0
1401,0.75,-0.03,-0.03,160,10000.0
1402,0.75,-0.03,-0.03,240,10000.0
1403,0.75,-0.03,-0.03,320,10000.0
1404,0.75,-0.03,-0.03,400,10000.0
1405,0.75,-0.03,-0.01,1,10000.0
1406,0.75,-0.03,-0.01,80,10000.0
1407,0.75,-0.03,-0.01,160,10000.0
1408,0.75,-0.03,-0.01,240,10000.0
1409,0.75,-0.03,-0.01,320,10000.0
141,0.25,-0.05,-0.03,160,10000.0
1410,0.75,-0.03,-0.01,400,10000.0
1411,0.75,-0.03,0.01,1,10000.0
1412,0.75,-0.03,0.01,80,10000.0
1413,0.75,-0.03,0.01,160,10000.0
1414,0.75,-0.03,0.01,240,10000.0
1415,0.75,-0.03,0.01,320,10000.0
1416,0.75,-0.03,0.01,400,10000.0
1417,0.75,-0.03,0.03,1,10000.0
1418,0.75,-0.03,0.03,80,10000.0
1419,0.75,-0.03,0.03,160,10000.0
142,0.25,-0.05,-0.03,240,10000.0
1420,0.75,-0.03,0.03,240,10000.0
1421,0.75,-0.03,0.03,320,10000.0
1422,0.75,-0.03,0.03,400,10000.0
1423,0.75,-0.03,0.05,1,10000.0
1424,0.75,-0.03,0.05,80,10000.0
1425,0.75,-0.03,0.05,160,10000.0
1426,0.75,-0.03,0.05,240,10000.0
1427,0.75,-0.03,0.05,320,10000.0
1428,0.75,-0.03,0.05,400,10000.0
1429,0.75,-0.03,0.1,1,10000.0
143,0.25,-0.05,-0.03,320,10000.0
1430,0.75,-0.03,0.1,80,10000.0
1431,0.75,-0.03,0.1,160,10000.0
1432,0.75,-0.03,0.1,240,10000.0
1433,0.75,-0.03,0.1,320,10000.0
1434,0.75,-0.03,0.1,400,10000.0
1435,0.75,-0.03,0.15,1,10000.0
1436,0.75,-0.03,0.15,80,10000.0
1437,0.75,-0.03,0.15,160,10000.0
1438,0.75,-0.03,0.15,240,10000.0
1439,0.75,-0.03,0.15,320,10000.0
144,0.25,-0.05,-0.03,400,10000.0
1440,0.75,-0.03,0.15,400,10000.0
1441,0.75,-0.01,-0.15,1,10000.0
1442,0.75,-0.01,-0.15,80,10000.0
1443,0.75,-0.01,-0.15,160,10000.0
1444,0.75,-0.01,-0.15,240,10000.0
1445,0.75,-0.01,-0.15,320,10000.0
1446,0.75,-0.01,-0.15,400,10000.0
1447,0.75,-0.01,-0.1,1,10000.0
1448,0.75,-0.01,-0.1,80,10000.0
1449,0.75,-0.01,-0.1,160,10000.0
145,0.25,-0.05,-0.01,1,10000.0
1450,0.75,-0.01,-0.1,240,10000.0
1451,0.75,-0.01,-0.1,320,10000.0
1452,0.75,-0.01,-0.1,400,10000.0
1453,0.75,-0.01,-0.05,1,10000.0
1454,0.75,-0.01,-0.05,80,10000.0
1455,0.75,-0.01,-0.05,160,10000.0
1456,0.75,-0.01,-0.05,240,10000.0
1457,0.75,-0.01,-0.05,320,10000.0
1458,0.75,-0.01,-0.05,400,10000.0
1459,0.75,-0.01,-0.03,1,10000.0
146,0.25,-0.05,-0.01,80,10000.0
1460,0.75,-0.01,-0.03,80,10000.0
1461,0.75,-0.01,-0.03,160,10000.0
1462,0.75,-0.01,-0.03,240,10000.0
1463,0.75,-0.01,-0.03,320,10000.0
1464,0.75,-0.01,-0.03,400,10000.0
1465,0.75,-0.01,-0.01,1,10000.0
1466,0.75,-0.01,-0.01,80,10000.0
1467,0.75,-0.01,-0.01,160,10000.0
1468,0.75,-0.01,-0.01,240,10000.0
1469,0.75,-0.01,-0.01,320,10000.0
147,0.25,-0.05,-0.01,160,10000.0
1470,0.75,-0.01,-0.01,400,10000.0
1471,0.75,-0.01,0.01,1,10000.0
1472,0.75,-0.01,0.01,80,10000.0
1473,0.75,-0.01,0.01,160,10000.0
1474,0.75,-0.01,0.01,240,10000.0
1475,0.75,-0.01,0.01,320,10000.0
1476,0.75,-0.01,0.01,400,10000.0
1477,0.75,-0.01,0.03,1,10000.0
1478,0.75,-0.01,0.03,80,10000.0
1479,0.75,-0.01,0.03,160,10000.0
148,0.25,-0.05,-0.01,240,10000.0
1480,0.75,-0.01,0.03,240,10000.0
1481,0.75,-0.01,0.03,320,10000.0
1482,0.75,-0.01,0.03,400,10000.0
1483,0.75,-0.01,0.05,1,10000.0
1484,0.75,-0.01,0.05,80,10000.0
1485,0.75,-0.01,0.05,160,10000.0
1486,0.75,-0.01,0.05,240,10000.0
1487,0.75,-0.01,0.05,320,10000.0
1488,0.75,-0.01,0.05,400,10000.0
1489,0.75,-0.01,0.1,1,10000.0
149,0.25,-0.05,-0.01,320,10000.0
1490,0.75,-0.01,0.1,80,10000.0
1491,0.75,-0.01,0.1,160,10000.0
1492,0.75,-0.01,0.1,240,10000.0
1493,0.75,-0.01,0.1,320,10000.0
1494,0.75,-0.01,0.1,400,10000.0
1495,0.75,-0.01,0.15,1,10000.0
1496,0.75,-0.01,0.15,80,10000.0
1497,0.75,-0.01,0.15,160,10000.0
1498,0.75,-0.01,0.15,240,10000.0
1499,0.75,-0.01,0.15,320,10000.0
15,0.25,-0.15,-0.05,160,10000.0
150,0.25,-0.05,-0.01,400,10000.0
1500,0.75,-0.01,0.15,400,10000.0
1501,0.75,0.01,-0.15,1,10000.0
1502,0.75,0.01,-0.15,80,10000.0
1503,0.75,0.01,-0.15,160,10000.0
1504,0.75,0.01,-0.15,240,10000.0
1505,0.75,0.01,-0.15,320,10000.0
1506,0.75,0.01,-0.15,400,10000.0
1507,0.75,0.01,-0.1,1,10000.0
1508,0.75,0.01,-0.1,80,10000.0
1509,0.75,0.01,-0.1,160,10000.0
151,0.25,-0.05,0.01,1,10000.0
1510,0.75,0.01,-0.1,240,10000.0
1511,0.75,0.01,-0.1,320,10000.0
1512,0.75,0.01,-0.1,400,10000.0
1513,0.75,0.01,-0.05,1,10000.0
1514,0.75,0.01,-0.05,80,10000.0
1515,0.75,0.01,-0.05,160,10000.0
1516,0.75,0.01,-0.05,240,10000.0
1517,0.75,0.01,-0.05,320,10000.0
1518,0.75,0.01,-0.05,400,10000.0
1519,0.75,0.01,-0.03,1,10000.0
152,0.25,-0.05,0.01,80,10000.0
1520,0.75,0.01,-0.03,80,10000.0
1521,0.75,0.01,-0.03,160,10000.0
1522,0.75,0.01,-0.03,240,10000.0
1523,0.75,0.01,-0.03,320,10000.0
1524,0.75,0.01,-0.03,400,10000.0
1525,0.75,0.01,-0.01,1,10000.0
1526,0.75,0.01,-0.01,80,10000.0
1527,0.75,0.01,-0.01,160,10000.0
1528,0.75,0.01,-0.01,240,10000.0
1529,0.75,0.01,-0.01,320,10000.0
153,0.25,-0.05,0.01,160,10000.0
1530,0.75,0.01,-0.01,400,10000.0
1531,0.75,0.01,0.01,1,10000.0
1532,0.75,0.01,0.01,80,10000.0
1533,0.75,0.01,0.01,160,10000.0
1534,0.75,0.01,0.01,240,10000.0
1535,0.75,0.01,0.01,320,10000.0
1536,0.75,0.01,0.01,400,10000.0
1537,0.75,0.01,0.03,1,10000.0
1538,0.75,0.01,0.03,80,10000.0
1539,0.75,0.01,0.03,160,10000.0
154,0.25,-0.05,0.01,240,10000.0
1540,0.75,0.01,0.03,240,10000.0
1541,0.75,0.01,0.03,320,10000.0
1542,0.75,0.01,0.03,400,10000.0
1543,0.75,0.01,0.05,1,10000.0
1544,0.75,0.01,0.05,80,10000.0
1545,0.75,0.01,0.05,160,10000.0
